iter,model,max_vertex_scale,max_vertex_moment,centered_vertex_features,pca,acc,bal_acc,roc_auc,pr_auc
1,GB,1,4,True,No,0.5254237288135594,0.5241379310344827,-1.0,-1.0
2,GB,1,4,True,No,0.6271186440677966,0.6247126436781609,-1.0,-1.0
3,GB,1,4,True,No,0.711864406779661,0.7120689655172414,-1.0,-1.0
4,GB,1,4,True,No,0.5689655172413793,0.5689655172413793,-1.0,-1.0
5,GB,1,4,True,No,0.6206896551724138,0.6206896551724137,-1.0,-1.0
6,GB,1,4,True,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
7,GB,1,4,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
8,GB,1,4,True,No,0.5,0.5,-1.0,-1.0
9,GB,1,4,True,No,0.603448275862069,0.603448275862069,-1.0,-1.0
0,RFC,1,4,True,No,0.5423728813559322,0.542528735632184,-1.0,-1.0
1,RFC,1,4,True,No,0.6440677966101694,0.643103448275862,-1.0,-1.0
2,RFC,1,4,True,No,0.6101694915254238,0.6120689655172413,-1.0,-1.0
3,RFC,1,4,True,No,0.6101694915254238,0.6097701149425288,-1.0,-1.0
4,RFC,1,4,True,No,0.5689655172413793,0.5689655172413792,-1.0,-1.0
5,RFC,1,4,True,No,0.6206896551724138,0.6206896551724137,-1.0,-1.0
6,RFC,1,4,True,No,0.7241379310344828,0.7241379310344828,-1.0,-1.0
7,RFC,1,4,True,No,0.6724137931034483,0.6724137931034483,-1.0,-1.0
8,RFC,1,4,True,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
9,RFC,1,4,True,No,0.5172413793103449,0.5172413793103449,-1.0,-1.0
0,SVC,1,4,False,No,0.6101694915254238,0.6080459770114942,-1.0,-1.0
1,SVC,1,4,False,No,0.6101694915254238,0.6097701149425288,-1.0,-1.0
2,SVC,1,4,False,No,0.7457627118644068,0.7448275862068966,-1.0,-1.0
3,SVC,1,4,False,No,0.6610169491525424,0.6609195402298851,-1.0,-1.0
4,SVC,1,4,False,No,0.6896551724137931,0.6896551724137931,-1.0,-1.0
5,SVC,1,4,False,No,0.603448275862069,0.603448275862069,-1.0,-1.0
6,SVC,1,4,False,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
7,SVC,1,4,False,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
8,SVC,1,4,False,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
9,SVC,1,4,False,No,0.6206896551724138,0.6206896551724137,-1.0,-1.0
0,RBF,1,4,False,No,0.5423728813559322,0.5408045977011494,-1.0,-1.0
1,RBF,1,4,False,No,0.6610169491525424,0.6632183908045977,-1.0,-1.0
2,RBF,1,4,False,No,0.6271186440677966,0.6235632183908046,-1.0,-1.0
3,RBF,1,4,False,No,0.6440677966101694,0.6436781609195402,-1.0,-1.0
4,RBF,1,4,False,No,0.5689655172413793,0.5689655172413793,-1.0,-1.0
5,RBF,1,4,False,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
6,RBF,1,4,False,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
7,RBF,1,4,False,No,0.5172413793103449,0.5172413793103448,-1.0,-1.0
8,RBF,1,4,False,No,0.6896551724137931,0.6896551724137931,-1.0,-1.0
9,RBF,1,4,False,No,0.5172413793103449,0.5172413793103448,-1.0,-1.0
0,LR,1,4,False,No,0.5254237288135594,0.5172413793103449,0.5850574712643678,0.6255458922907577
1,LR,1,4,False,No,0.5254237288135594,0.5172413793103449,0.6114942528735633,0.6484772398957338
2,LR,1,4,False,No,0.5254237288135594,0.5172413793103449,0.5724137931034483,0.582254317346095
3,LR,1,4,False,No,0.5254237288135594,0.5172413793103449,0.6241379310344828,0.6599734909440029
4,LR,1,4,False,No,0.5172413793103449,0.5172413793103449,0.5434007134363853,0.544649014670717
5,LR,1,4,False,No,0.5,0.5,0.6171224732461356,0.5550839513178001
6,LR,1,4,False,No,0.5,0.5,0.5921521997621879,0.6308403980414838
7,LR,1,4,False,No,0.5,0.5,0.5933412604042806,0.5689622030994298
8,LR,1,4,False,No,0.5172413793103449,0.5172413793103449,0.6099881093935791,0.5511961209100286
9,LR,1,4,False,No,0.5,0.5,0.643281807372176,0.5747961055080634
0,GB,1,4,False,No,0.6440677966101694,0.6442528735632184,-1.0,-1.0
1,GB,1,4,False,No,0.7457627118644068,0.7459770114942528,-1.0,-1.0
2,GB,1,4,False,No,0.6440677966101694,0.6425287356321838,-1.0,-1.0
3,GB,1,4,False,No,0.5932203389830508,0.593103448275862,-1.0,-1.0
4,GB,1,4,False,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
5,GB,1,4,False,No,0.7068965517241379,0.7068965517241379,-1.0,-1.0
6,GB,1,4,False,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
7,GB,1,4,False,No,0.603448275862069,0.603448275862069,-1.0,-1.0
8,GB,1,4,False,No,0.5172413793103449,0.5172413793103449,-1.0,-1.0
9,GB,1,4,False,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
0,RFC,1,4,False,No,0.711864406779661,0.7114942528735633,-1.0,-1.0
1,RFC,1,4,False,No,0.5254237288135594,0.5252873563218391,-1.0,-1.0
2,RFC,1,4,False,No,0.6779661016949152,0.6781609195402298,-1.0,-1.0
3,RFC,1,4,False,No,0.6101694915254238,0.610919540229885,-1.0,-1.0
4,RFC,1,4,False,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
5,RFC,1,4,False,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
6,RFC,1,4,False,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
7,RFC,1,4,False,No,0.6896551724137931,0.6896551724137931,-1.0,-1.0
8,RFC,1,4,False,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
9,RFC,1,4,False,No,0.7068965517241379,0.7068965517241379,-1.0,-1.0
0,SVC,1,5,True,No,0.6271186440677966,0.6281609195402299,-1.0,-1.0
1,SVC,1,5,True,No,0.576271186440678,0.5764367816091953,-1.0,-1.0
2,SVC,1,5,True,No,0.5932203389830508,0.593103448275862,-1.0,-1.0
3,SVC,1,5,True,No,0.711864406779661,0.7137931034482758,-1.0,-1.0
4,SVC,1,5,True,No,0.5689655172413793,0.5689655172413793,-1.0,-1.0
5,SVC,1,5,True,No,0.5689655172413793,0.5689655172413793,-1.0,-1.0
6,SVC,1,5,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
7,SVC,1,5,True,No,0.7586206896551724,0.7586206896551724,-1.0,-1.0
8,SVC,1,5,True,No,0.6206896551724138,0.6206896551724137,-1.0,-1.0
9,SVC,1,5,True,No,0.6724137931034483,0.6724137931034483,-1.0,-1.0
0,RBF,1,5,True,No,0.5932203389830508,0.5919540229885057,-1.0,-1.0
1,RBF,1,5,True,No,0.711864406779661,0.710344827586207,-1.0,-1.0
2,RBF,1,5,True,No,0.5932203389830508,0.593103448275862,-1.0,-1.0
3,RBF,1,5,True,No,0.6949152542372882,0.6942528735632183,-1.0,-1.0
4,RBF,1,5,True,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
5,RBF,1,5,True,No,0.603448275862069,0.603448275862069,-1.0,-1.0
6,RBF,1,5,True,No,0.7241379310344828,0.7241379310344828,-1.0,-1.0
7,RBF,1,5,True,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
8,RBF,1,5,True,No,0.603448275862069,0.603448275862069,-1.0,-1.0
9,RBF,1,5,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
0,LR,1,5,True,No,0.5254237288135594,0.5172413793103449,0.6448275862068965,0.6704648346727061
1,LR,1,5,True,No,0.5084745762711864,0.5,0.6689655172413793,0.6334876136772739
2,LR,1,5,True,No,0.5084745762711864,0.5,0.5977011494252874,0.6160047732377133
3,LR,1,5,True,No,0.5084745762711864,0.5,0.667816091954023,0.6520732336425783
4,LR,1,5,True,No,0.5,0.5,0.6539833531510109,0.6727227883616909
5,LR,1,5,True,No,0.5,0.5,0.4922711058263972,0.5001321046166897
6,LR,1,5,True,No,0.5,0.5,0.5992865636147443,0.6223562957316235
7,LR,1,5,True,No,0.5,0.5,0.5350772889417361,0.5426375548438507
8,LR,1,5,True,No,0.5172413793103449,0.5172413793103449,0.6147443519619501,0.5652929543937703
9,LR,1,5,True,No,0.5,0.5,0.6611177170035673,0.6233261485756247
0,GB,1,5,True,No,0.6271186440677966,0.6247126436781609,-1.0,-1.0
1,GB,1,5,True,No,0.6949152542372882,0.6948275862068966,-1.0,-1.0
2,GB,1,5,True,No,0.6440677966101694,0.6436781609195402,-1.0,-1.0
3,GB,1,5,True,No,0.5423728813559322,0.5436781609195402,-1.0,-1.0
4,GB,1,5,True,No,0.6206896551724138,0.6206896551724137,-1.0,-1.0
5,GB,1,5,True,No,0.7413793103448276,0.7413793103448276,-1.0,-1.0
6,GB,1,5,True,No,0.5689655172413793,0.5689655172413792,-1.0,-1.0
7,GB,1,5,True,No,0.603448275862069,0.603448275862069,-1.0,-1.0
8,GB,1,5,True,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
9,GB,1,5,True,No,0.7068965517241379,0.7068965517241379,-1.0,-1.0
0,RFC,1,5,True,No,0.6271186440677966,0.6264367816091954,-1.0,-1.0
1,RFC,1,5,True,No,0.6610169491525424,0.6597701149425287,-1.0,-1.0
2,RFC,1,5,True,No,0.6610169491525424,0.6609195402298851,-1.0,-1.0
3,RFC,1,5,True,No,0.7288135593220338,0.7293103448275862,-1.0,-1.0
4,RFC,1,5,True,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
5,RFC,1,5,True,No,0.603448275862069,0.603448275862069,-1.0,-1.0
6,RFC,1,5,True,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
7,RFC,1,5,True,No,0.5689655172413793,0.5689655172413792,-1.0,-1.0
8,RFC,1,5,True,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
9,RFC,1,5,True,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
0,SVC,1,5,False,No,0.711864406779661,0.710344827586207,-1.0,-1.0
1,SVC,1,5,False,No,0.6101694915254238,0.6091954022988506,-1.0,-1.0
2,SVC,1,5,False,No,0.6949152542372882,0.6954022988505747,-1.0,-1.0
3,SVC,1,5,False,No,0.6440677966101694,0.643103448275862,-1.0,-1.0
4,SVC,1,5,False,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
5,SVC,1,5,False,No,0.7586206896551724,0.7586206896551724,-1.0,-1.0
6,SVC,1,5,False,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
7,SVC,1,5,False,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
8,SVC,1,5,False,No,0.5172413793103449,0.5172413793103448,-1.0,-1.0
9,SVC,1,5,False,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
0,RBF,1,5,False,No,0.6101694915254238,0.6097701149425288,-1.0,-1.0
1,RBF,1,5,False,No,0.5932203389830508,0.5925287356321839,-1.0,-1.0
2,RBF,1,5,False,No,0.6101694915254238,0.6091954022988506,-1.0,-1.0
3,RBF,1,5,False,No,0.6779661016949152,0.6775862068965517,-1.0,-1.0
4,RBF,1,5,False,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
5,RBF,1,5,False,No,0.5689655172413793,0.5689655172413793,-1.0,-1.0
6,RBF,1,5,False,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
7,RBF,1,5,False,No,0.6724137931034483,0.6724137931034483,-1.0,-1.0
8,RBF,1,5,False,No,0.603448275862069,0.603448275862069,-1.0,-1.0
9,RBF,1,5,False,No,0.5344827586206896,0.5344827586206897,-1.0,-1.0
0,LR,1,5,False,No,0.5254237288135594,0.5172413793103449,0.5896551724137931,0.5940549583081447
1,LR,1,5,False,No,0.5084745762711864,0.5,0.5735632183908046,0.6205492259504318
2,LR,1,5,False,No,0.5084745762711864,0.5005747126436781,0.5160919540229886,0.5187679301499325
3,LR,1,5,False,No,0.5423728813559322,0.5344827586206896,0.6758620689655171,0.607351830549584
4,LR,1,5,False,No,0.5,0.5,0.5172413793103449,0.4976270443273297
5,LR,1,5,False,No,0.5,0.5,0.5624256837098692,0.5091275386868424
6,LR,1,5,False,No,0.5344827586206896,0.5344827586206896,0.6920332936979786,0.6539284477723556
7,LR,1,5,False,No,0.5,0.5,0.5065398335315101,0.5500450093102326
8,LR,1,5,False,No,0.5,0.5,0.6765755053507729,0.6324663066289894
9,LR,1,5,False,No,0.5172413793103449,0.5172413793103449,0.5695600475624257,0.6018820672370682
0,GB,1,5,False,No,0.6101694915254238,0.6086206896551725,-1.0,-1.0
1,GB,1,5,False,No,0.6779661016949152,0.6764367816091954,-1.0,-1.0
2,GB,1,5,False,No,0.6271186440677966,0.6281609195402299,-1.0,-1.0
3,GB,1,5,False,No,0.6440677966101694,0.6425287356321838,-1.0,-1.0
4,GB,1,5,False,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
5,GB,1,5,False,No,0.6724137931034483,0.6724137931034482,-1.0,-1.0
6,GB,1,5,False,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
7,GB,1,5,False,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
8,GB,1,5,False,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
9,GB,1,5,False,No,0.6896551724137931,0.6896551724137931,-1.0,-1.0
0,RFC,1,5,False,No,0.6610169491525424,0.6620689655172414,-1.0,-1.0
1,RFC,1,5,False,No,0.6779661016949152,0.678735632183908,-1.0,-1.0
2,RFC,1,5,False,No,0.6779661016949152,0.6752873563218391,-1.0,-1.0
3,RFC,1,5,False,No,0.6949152542372882,0.6965517241379311,-1.0,-1.0
4,RFC,1,5,False,No,0.6724137931034483,0.6724137931034483,-1.0,-1.0
5,RFC,1,5,False,No,0.5172413793103449,0.5172413793103449,-1.0,-1.0
6,RFC,1,5,False,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
7,RFC,1,5,False,No,0.6724137931034483,0.6724137931034483,-1.0,-1.0
8,RFC,1,5,False,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
9,RFC,1,5,False,No,0.603448275862069,0.603448275862069,-1.0,-1.0
0,SVC,2,1,True,No,0.5932203389830508,0.5908045977011493,-1.0,-1.0
1,SVC,2,1,True,No,0.559322033898305,0.5591954022988506,-1.0,-1.0
2,SVC,2,1,True,No,0.6101694915254238,0.6114942528735632,-1.0,-1.0
3,SVC,2,1,True,No,0.6271186440677966,0.6275862068965516,-1.0,-1.0
4,SVC,2,1,True,No,0.7413793103448276,0.7413793103448276,-1.0,-1.0
5,SVC,2,1,True,No,0.5344827586206896,0.5344827586206897,-1.0,-1.0
6,SVC,2,1,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
7,SVC,2,1,True,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
8,SVC,2,1,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
9,SVC,2,1,True,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
0,RBF,2,1,True,No,0.5423728813559322,0.5402298850574713,-1.0,-1.0
1,RBF,2,1,True,No,0.576271186440678,0.575287356321839,-1.0,-1.0
2,RBF,2,1,True,No,0.6949152542372882,0.693103448275862,-1.0,-1.0
3,RBF,2,1,True,No,0.6610169491525424,0.6603448275862069,-1.0,-1.0
4,RBF,2,1,True,No,0.7241379310344828,0.7241379310344828,-1.0,-1.0
5,RBF,2,1,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
6,RBF,2,1,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
7,RBF,2,1,True,No,0.5172413793103449,0.5172413793103449,-1.0,-1.0
8,RBF,2,1,True,No,0.6206896551724138,0.6206896551724137,-1.0,-1.0
9,RBF,2,1,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
0,LR,2,1,True,No,0.5084745762711864,0.5,0.7045977011494253,0.7500125361803219
1,LR,2,1,True,No,0.5084745762711864,0.5,0.5080459770114942,0.5003567661254547
2,LR,2,1,True,No,0.5084745762711864,0.5,0.6482758620689655,0.6068569304651017
3,LR,2,1,True,No,0.5084745762711864,0.5,0.728735632183908,0.6708049484813617
4,LR,2,1,True,No,0.5,0.5,0.6444708680142687,0.6594561030090722
5,LR,2,1,True,No,0.5,0.5,0.5041617122473246,0.594011994973408
6,LR,2,1,True,No,0.5,0.5,0.4994054696789536,0.49735632857923545
7,LR,2,1,True,No,0.5,0.5,0.6325802615933412,0.5943259478355332
8,LR,2,1,True,No,0.5,0.5,0.6837098692033294,0.7283679013134661
9,LR,2,1,True,No,0.5,0.5,0.633769322235434,0.6151379110586369
0,GB,2,1,True,No,0.6271186440677966,0.628735632183908,-1.0,-1.0
1,GB,2,1,True,No,0.5932203389830508,0.5925287356321839,-1.0,-1.0
2,GB,2,1,True,No,0.4915254237288136,0.4925287356321839,-1.0,-1.0
3,GB,2,1,True,No,0.6440677966101694,0.6448275862068966,-1.0,-1.0
4,GB,2,1,True,No,0.5344827586206896,0.5344827586206897,-1.0,-1.0
5,GB,2,1,True,No,0.5344827586206896,0.5344827586206897,-1.0,-1.0
6,GB,2,1,True,No,0.5862068965517241,0.5862068965517241,-1.0,-1.0
7,GB,2,1,True,No,0.5689655172413793,0.5689655172413792,-1.0,-1.0
8,GB,2,1,True,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
9,GB,2,1,True,No,0.6206896551724138,0.6206896551724137,-1.0,-1.0
0,RFC,2,1,True,No,0.711864406779661,0.7114942528735633,-1.0,-1.0
1,RFC,2,1,True,No,0.4067796610169492,0.40689655172413797,-1.0,-1.0
2,RFC,2,1,True,No,0.5932203389830508,0.593103448275862,-1.0,-1.0
3,RFC,2,1,True,No,0.6779661016949152,0.6775862068965517,-1.0,-1.0
4,RFC,2,1,True,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
5,RFC,2,1,True,No,0.5689655172413793,0.5689655172413793,-1.0,-1.0
6,RFC,2,1,True,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
7,RFC,2,1,True,No,0.603448275862069,0.603448275862069,-1.0,-1.0
8,RFC,2,1,True,No,0.7068965517241379,0.7068965517241379,-1.0,-1.0
9,RFC,2,1,True,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
0,SVC,2,1,False,No,0.6610169491525424,0.6597701149425287,-1.0,-1.0
1,SVC,2,1,False,No,0.7457627118644068,0.7442528735632183,-1.0,-1.0
2,SVC,2,1,False,No,0.6101694915254238,0.6103448275862069,-1.0,-1.0
3,SVC,2,1,False,No,0.6271186440677966,0.6270114942528735,-1.0,-1.0
4,SVC,2,1,False,No,0.7241379310344828,0.7241379310344828,-1.0,-1.0
5,SVC,2,1,False,No,0.5689655172413793,0.5689655172413792,-1.0,-1.0
6,SVC,2,1,False,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
7,SVC,2,1,False,No,0.5,0.5,-1.0,-1.0
8,SVC,2,1,False,No,0.5689655172413793,0.5689655172413793,-1.0,-1.0
9,SVC,2,1,False,No,0.5344827586206896,0.5344827586206896,-1.0,-1.0
0,RBF,2,1,False,No,0.6271186440677966,0.6252873563218391,-1.0,-1.0
1,RBF,2,1,False,No,0.7288135593220338,0.7275862068965517,-1.0,-1.0
2,RBF,2,1,False,No,0.6949152542372882,0.6942528735632183,-1.0,-1.0
3,RBF,2,1,False,No,0.6101694915254238,0.6086206896551725,-1.0,-1.0
4,RBF,2,1,False,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
5,RBF,2,1,False,No,0.7068965517241379,0.7068965517241379,-1.0,-1.0
6,RBF,2,1,False,No,0.7241379310344828,0.7241379310344827,-1.0,-1.0
7,RBF,2,1,False,No,0.603448275862069,0.603448275862069,-1.0,-1.0
8,RBF,2,1,False,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
9,RBF,2,1,False,No,0.603448275862069,0.603448275862069,-1.0,-1.0
0,LR,2,1,False,No,0.5254237288135594,0.5172413793103449,0.45747126436781604,0.4620399195201961
1,LR,2,1,False,No,0.5254237288135594,0.5172413793103449,0.5735632183908047,0.606852356982735
2,LR,2,1,False,No,0.5254237288135594,0.5172413793103449,0.7413793103448275,0.7714956699309596
3,LR,2,1,False,No,0.5254237288135594,0.5172413793103449,0.5160919540229885,0.49342123276475386
4,LR,2,1,False,No,0.5,0.5,0.5422116527942925,0.4925270457481466
5,LR,2,1,False,No,0.5,0.5,0.6801426872770511,0.6961032236681051
6,LR,2,1,False,No,0.5,0.5,0.6111771700356718,0.5698657104966532
7,LR,2,1,False,No,0.5344827586206896,0.5344827586206896,0.4720570749108205,0.485277502726966
8,LR,2,1,False,No,0.5,0.5,0.7015457788347206,0.6776871635585361
9,LR,2,1,False,No,0.5,0.5,0.5291319857312723,0.5662134504519974
0,GB,2,1,False,No,0.6440677966101694,0.6459770114942529,-1.0,-1.0
1,GB,2,1,False,No,0.5254237288135594,0.5264367816091954,-1.0,-1.0
2,GB,2,1,False,No,0.5423728813559322,0.539655172413793,-1.0,-1.0
3,GB,2,1,False,No,0.6271186440677966,0.6275862068965516,-1.0,-1.0
4,GB,2,1,False,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
5,GB,2,1,False,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
6,GB,2,1,False,No,0.6724137931034483,0.6724137931034482,-1.0,-1.0
7,GB,2,1,False,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
8,GB,2,1,False,No,0.6724137931034483,0.6724137931034483,-1.0,-1.0
9,GB,2,1,False,No,0.5,0.5,-1.0,-1.0
0,RFC,2,1,False,No,0.6440677966101694,0.6442528735632184,-1.0,-1.0
1,RFC,2,1,False,No,0.6440677966101694,0.643103448275862,-1.0,-1.0
2,RFC,2,1,False,No,0.4745762711864407,0.47413793103448276,-1.0,-1.0
3,RFC,2,1,False,No,0.5932203389830508,0.5948275862068966,-1.0,-1.0
4,RFC,2,1,False,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
5,RFC,2,1,False,No,0.6896551724137931,0.6896551724137931,-1.0,-1.0
6,RFC,2,1,False,No,0.6206896551724138,0.6206896551724138,-1.0,-1.0
7,RFC,2,1,False,No,0.6724137931034483,0.6724137931034482,-1.0,-1.0
8,RFC,2,1,False,No,0.6206896551724138,0.6206896551724137,-1.0,-1.0
9,RFC,2,1,False,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
0,SVC,2,2,True,No,0.6101694915254238,0.6097701149425288,-1.0,-1.0
1,SVC,2,2,True,No,0.6779661016949152,0.6781609195402298,-1.0,-1.0
2,SVC,2,2,True,No,0.6440677966101694,0.6436781609195402,-1.0,-1.0
3,SVC,2,2,True,No,0.559322033898305,0.5568965517241379,-1.0,-1.0
4,SVC,2,2,True,No,0.5172413793103449,0.5172413793103449,-1.0,-1.0
5,SVC,2,2,True,No,0.603448275862069,0.603448275862069,-1.0,-1.0
6,SVC,2,2,True,No,0.7586206896551724,0.7586206896551724,-1.0,-1.0
7,SVC,2,2,True,No,0.603448275862069,0.603448275862069,-1.0,-1.0
8,SVC,2,2,True,No,0.5172413793103449,0.5172413793103448,-1.0,-1.0
9,SVC,2,2,True,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
0,RBF,2,2,True,No,0.5254237288135594,0.524712643678161,-1.0,-1.0
1,RBF,2,2,True,No,0.6440677966101694,0.6436781609195402,-1.0,-1.0
2,RBF,2,2,True,No,0.6440677966101694,0.6419540229885058,-1.0,-1.0
3,RBF,2,2,True,No,0.576271186440678,0.5758620689655172,-1.0,-1.0
4,RBF,2,2,True,No,0.4482758620689655,0.4482758620689655,-1.0,-1.0
5,RBF,2,2,True,No,0.5344827586206896,0.5344827586206897,-1.0,-1.0
6,RBF,2,2,True,No,0.6896551724137931,0.6896551724137931,-1.0,-1.0
7,RBF,2,2,True,No,0.603448275862069,0.603448275862069,-1.0,-1.0
8,RBF,2,2,True,No,0.6896551724137931,0.6896551724137931,-1.0,-1.0
9,RBF,2,2,True,No,0.6896551724137931,0.6896551724137931,-1.0,-1.0
0,LR,2,2,True,No,0.5084745762711864,0.5,0.6252873563218391,0.5929160273112142
1,LR,2,2,True,No,0.5084745762711864,0.5,0.6436781609195402,0.6284241510525977
2,LR,2,2,True,No,0.5084745762711864,0.5,0.6448275862068965,0.6264411343967345
3,LR,2,2,True,No,0.5254237288135594,0.5172413793103449,0.5206896551724138,0.4965038316673155
4,LR,2,2,True,No,0.5,0.5,0.6682520808561236,0.6494000836244886
5,LR,2,2,True,No,0.5,0.5,0.6218787158145065,0.6687932370445495
6,LR,2,2,True,No,0.5,0.5,0.5564803804994054,0.5828118417627279
7,LR,2,2,True,No,0.5,0.5,0.6527942925089181,0.6287630159596957
8,LR,2,2,True,No,0.5,0.5,0.7146254458977408,0.7187728880127839
9,LR,2,2,True,No,0.5,0.5,0.6087990487514864,0.5562769362200958
0,GB,2,2,True,No,0.559322033898305,0.5597701149425287,-1.0,-1.0
1,GB,2,2,True,No,0.576271186440678,0.575287356321839,-1.0,-1.0
2,GB,2,2,True,No,0.5932203389830508,0.5919540229885057,-1.0,-1.0
3,GB,2,2,True,No,0.5932203389830508,0.5936781609195403,-1.0,-1.0
4,GB,2,2,True,No,0.5172413793103449,0.5172413793103448,-1.0,-1.0
5,GB,2,2,True,No,0.5862068965517241,0.5862068965517241,-1.0,-1.0
6,GB,2,2,True,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
7,GB,2,2,True,No,0.7241379310344828,0.7241379310344828,-1.0,-1.0
8,GB,2,2,True,No,0.6896551724137931,0.6896551724137931,-1.0,-1.0
9,GB,2,2,True,No,0.5689655172413793,0.5689655172413793,-1.0,-1.0
0,RFC,2,2,True,No,0.6101694915254238,0.6103448275862069,-1.0,-1.0
1,RFC,2,2,True,No,0.576271186440678,0.5770114942528736,-1.0,-1.0
2,RFC,2,2,True,No,0.6779661016949152,0.6798850574712644,-1.0,-1.0
3,RFC,2,2,True,No,0.6949152542372882,0.6954022988505747,-1.0,-1.0
4,RFC,2,2,True,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
5,RFC,2,2,True,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
6,RFC,2,2,True,No,0.6551724137931034,0.6551724137931034,-1.0,-1.0
7,RFC,2,2,True,No,0.6206896551724138,0.6206896551724137,-1.0,-1.0
8,RFC,2,2,True,No,0.6724137931034483,0.6724137931034483,-1.0,-1.0
9,RFC,2,2,True,No,0.5517241379310345,0.5517241379310345,-1.0,-1.0
0,SVC,2,2,False,No,0.6779661016949152,0.6775862068965517,-1.0,-1.0
1,SVC,2,2,False,No,0.6101694915254238,0.6097701149425288,-1.0,-1.0
2,SVC,2,2,False,No,0.6610169491525424,0.6614942528735632,-1.0,-1.0
3,SVC,2,2,False,No,0.6271186440677966,0.6258620689655172,-1.0,-1.0
4,SVC,2,2,False,No,0.5689655172413793,0.5689655172413792,-1.0,-1.0
5,SVC,2,2,False,No,0.5862068965517241,0.5862068965517242,-1.0,-1.0
6,SVC,2,2,False,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
7,SVC,2,2,False,No,0.6379310344827587,0.6379310344827587,-1.0,-1.0
8,SVC,2,2,False,No,0.6724137931034483,0.6724137931034482,-1.0,-1.0
9,SVC,2,2,False,No,0.7068965517241379,0.7068965517241379,-1.0,-1.0
0,RBF,2,2,False,No,0.6779661016949152,0.6764367816091954,-1.0,-1.0
1,RBF,2,2,False,No,0.6610169491525424,0.6597701149425287,-1.0,-1.0
2,RBF,2,2,False,No,0.576271186440678,0.5735632183908046,-1.0,-1.0
3,RBF,2,2,False,No,0.6271186440677966,0.6275862068965516,-1.0,-1.0
4,RBF,2,2,False,No,0.5172413793103449,0.5172413793103449,-1.0,-1.0
